symbol,sectorCode,mapMethod,confidenceGrade
WTS,SHIP_DEF,EXPLICIT,A
XTND,SHIP_DEF,RULE,B
YUMC,CONSUMER,EXPLICIT,A
XPRO,IT_HW,ML_NAME_IMPUTED,C3
ZBH,HEALTH_SVC,EXPLICIT,A
YETI,CONSUMER,EXPLICIT,A
YUM,CONSUMER,EXPLICIT,A
WTTR,IT_HW,RULE,B
XOM,ENERGY,EXPLICIT,A
ZWS,IT_HW,RULE,B
YELP,SEMI,ML_NAME_IMPUTED,C3
ZGN,SOFTWARE,ML_NAME_IMPUTED,C3
XIFR,CONSTRUCT,RULE,B
XPO,CONSTRUCT,EXPLICIT,A
ZTS,SOFTWARE,ML_NAME_IMPUTED,C2
WT,FINANCE,EXPLICIT,A
WU,CONSTRUCT,ML_NAME_IMPUTED,C3
WY,SHIP_DEF,ML_NAME_IMPUTED,C3
XHR,CONSUMER,RULE,B
XPOF,SOFTWARE,ML_NAME_IMPUTED,C2
XYL,SHIP_DEF,EXPLICIT,A
WSM,CONSUMER,EXPLICIT,A
ZETA,CONSUMER,ML_NAME_IMPUTED,C3
WSO,CONSUMER,ML_NAME_IMPUTED,C3
WWW,CONSTRUCT,ML_NAME_IMPUTED,C3
XYZ,SOFTWARE,ML_NAME_IMPUTED,C2
YSS,SHIP_DEF,RULE,B
WST,BIO,RULE,B
WTRG,ENERGY,RULE,B
YOU,SOFTWARE,ML_NAME_IMPUTED,C2
ZVIA,SOFTWARE,ML_NAME_IMPUTED,C2
ZIM,CONSTRUCT,EXPLICIT,A
WSO.B,SOFTWARE,ML_NAME_IMPUTED,C2
XXI,FINANCE,RULE,B
YEXT,SHIP_DEF,ML_NAME_IMPUTED,C3
